model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0074,0.0,0.72,0.0,0.7126,0.0,BoolQ
ai21/j1-grande-v2-beta,1,0.0532,0.0,0.76,0.0,0.8132,0.0,BoolQ
ai21/j1-jumbo,1,0.0196,0.0,0.74,0.0,0.7596,0.0,BoolQ
ai21/j2-large,1,0.0547,0.0,0.68,0.0,0.7347,0.0,BoolQ
cohere/command-xlarge-beta,1,0.0104,0.0,0.86,0.0,0.8496,0.0,BoolQ
cohere/small-20220720,1,0.0093,0.0,0.46,0.0,0.4693,0.0,BoolQ
meta/llama-2-70b,1,0.045,0.0,0.84,0.0,0.885,0.0,BoolQ
meta/llama-65b,1,0.091,0.0,0.78,0.0,0.871,0.0,BoolQ
mosaicml/mpt-instruct-30b,1,0.009,0.0,0.84,0.0,0.849,0.0,BoolQ
openai/babbage,1,0.0549,0.0,0.56,0.0,0.6149,0.0,BoolQ
openai/gpt-3.5-turbo-0613,1,0.086,0.0,0.78,0.0,0.866,0.0,BoolQ
openai/text-davinci-003,1,0.0155,0.0,0.86,0.0,0.8755,0.0,BoolQ
together/redpajama-incite-instruct-3b-v1,1,0.098,0.0,0.58,0.0,0.678,0.0,BoolQ
together/t0pp,1,0.0,0.0,0.0,0.0,0.0,0.0,BoolQ
together/t5-11b,1,0.0586,0.0,0.8,0.0,0.7414,0.0,BoolQ
together/yalm,1,0.1036,0.0,0.52,0.0,0.6236,0.0,BoolQ
