model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0117,0.0,0.1441,0.0,0.1557,0.0
anthropic/claude-3-haiku-20240307,1,0.0077,0.0,0.1376,0.0,0.1299,0.0
anthropic/claude-3-sonnet-20240229,1,0.0006,0.0,0.1944,0.0,0.195,0.0
anthropic/claude-v1.3,1,0.0158,0.0,0.2103,0.0,0.1945,0.0
cohere/command-r,1,0.0021,0.0,0.1288,0.0,0.1309,0.0
deepseek-ai/deepseek-llm-67b-chat,1,0.0063,0.0,0.1756,0.0,0.1693,0.0
google/gemma-2-27b-it,1,0.0074,0.0,0.1843,0.0,0.1917,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0195,0.0,0.1895,0.0,0.209,0.0
meta/llama-3.1-70b-instruct-turbo,1,0.0246,0.0,0.2225,0.0,0.1979,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0114,0.0,0.1714,0.0,0.16,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.013,0.0,0.1712,0.0,0.1583,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0254,0.0,0.2237,0.0,0.1983,0.0
microsoft/phi-2,1,0.0262,0.0,0.0632,0.0,0.037,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.019,0.0,0.1902,0.0,0.1711,0.0
mistralai/open-mistral-nemo-2407,1,0.0026,0.0,0.1581,0.0,0.1607,0.0
openai/gpt-4o-2024-08-06,1,0.0324,0.0,0.1692,0.0,0.2016,0.0
openai/text-davinci-002,1,0.0095,0.0,0.1479,0.0,0.1574,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0257,0.0,0.1602,0.0,0.1858,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0016,0.0,0.1399,0.0,0.1415,0.0
snowflake/snowflake-arctic-instruct,1,0.016,0.0,0.1395,0.0,0.1554,0.0
tiiuae/falcon-7b,1,0.0096,0.0,0.0936,0.0,0.084,0.0
writer/palmyra-x-v2,1,0.0236,0.0,0.2354,0.0,0.2119,0.0
