model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-supreme,1,0.0632,0.0,0.54,0.0,0.4768,0.0,LegalBench
ai21/jamba-1.5-mini,1,0.0955,0.0,0.52,0.0,0.4245,0.0,LegalBench
allenai/olmo-7b,1,0.0834,0.0,0.46,0.0,0.3766,0.0,LegalBench
anthropic/claude-2.0,1,0.0865,0.0,0.62,0.0,0.5335,0.0,LegalBench
anthropic/claude-3-5-haiku-20241022,1,0.085,0.0,0.66,0.0,0.575,0.0,LegalBench
anthropic/claude-3-5-sonnet-20241022,1,0.1052,0.0,0.44,0.0,0.5452,0.0,LegalBench
cohere/command-r-plus,1,0.0781,0.0,0.72,0.0,0.6419,0.0,LegalBench
databricks/dbrx-instruct,1,0.037,0.0,0.44,0.0,0.403,0.0,LegalBench
deepseek-ai/deepseek-v3,1,0.0151,0.0,0.62,0.0,0.6351,0.0,LegalBench
google/gemini-1.5-flash-001,1,0.0371,0.0,0.5652,0.0,0.6023,0.0,LegalBench
google/gemini-1.5-pro-001,1,0.0985,0.0,0.8,0.0,0.7015,0.0,LegalBench
google/gemini-1.5-pro-002,1,0.0029,0.0,0.7,0.0,0.6971,0.0,LegalBench
google/gemma-2-9b-it,1,0.0768,0.0,0.62,0.0,0.5432,0.0,LegalBench
google/gemma-7b,1,0.0358,0.0,0.6,0.0,0.5642,0.0,LegalBench
google/text-bison@001,1,0.0523,0.0,0.62,0.0,0.5677,0.0,LegalBench
meta/llama-65b,1,0.0023,0.0,0.42,0.0,0.4177,0.0,LegalBench
openai/gpt-4-0613,1,0.0581,0.0,0.72,0.0,0.6619,0.0,LegalBench
openai/gpt-4o-2024-08-06,1,0.0878,0.0,0.56,0.0,0.6478,0.0,LegalBench
qwen/qwen1.5-7b,1,0.0616,0.0,0.64,0.0,0.5784,0.0,LegalBench
snowflake/snowflake-arctic-instruct,1,0.0597,0.0,0.62,0.0,0.5603,0.0,LegalBench
upstage/solar-pro-241126,1,0.0318,0.0,0.66,0.0,0.6282,0.0,LegalBench
writer/palmyra-x-v2,1,0.004,0.0,0.58,0.0,0.576,0.0,LegalBench
AlephAlpha/luminous-supreme,1,0.0399,0.0,0.12,0.0,0.0801,0.0,MATH Competition
ai21/jamba-1.5-mini,1,0.0505,0.0,0.38,0.0,0.3295,0.0,MATH Competition
allenai/olmo-7b,1,0.0234,0.0,0.06,0.0,0.0366,0.0,MATH Competition
anthropic/claude-2.0,1,0.0213,0.0,0.64,0.0,0.6613,0.0,MATH Competition
anthropic/claude-3-5-haiku-20241022,1,0.0007,0.0,0.9,0.0,0.8993,0.0,MATH Competition
anthropic/claude-3-5-sonnet-20241022,1,0.0355,0.0,0.96,0.0,0.9245,0.0,MATH Competition
cohere/command-r-plus,1,0.0777,0.0,0.38,0.0,0.4577,0.0,MATH Competition
databricks/dbrx-instruct,1,0.0398,0.0,0.26,0.0,0.2998,0.0,MATH Competition
deepseek-ai/deepseek-v3,1,0.0109,0.0,0.94,0.0,0.9291,0.0,MATH Competition
google/gemini-1.5-flash-001,1,0.0072,0.0,0.78,0.0,0.7872,0.0,MATH Competition
google/gemini-1.5-pro-001,1,0.0373,0.0,0.9,0.0,0.8627,0.0,MATH Competition
google/gemini-1.5-pro-002,1,0.0264,0.0,0.96,0.0,0.9336,0.0,MATH Competition
google/gemma-2-9b-it,1,0.0089,0.0,0.76,0.0,0.7689,0.0,MATH Competition
google/gemma-7b,1,0.0148,0.0,0.58,0.0,0.5652,0.0,MATH Competition
google/text-bison@001,1,0.1016,0.0,0.34,0.0,0.4416,0.0,MATH Competition
meta/llama-65b,1,0.0581,0.0,0.26,0.0,0.3181,0.0,MATH Competition
openai/gpt-4-0613,1,0.0402,0.0,0.88,0.0,0.8398,0.0,MATH Competition
openai/gpt-4o-2024-08-06,1,0.0013,0.0,0.88,0.0,0.8787,0.0,MATH Competition
qwen/qwen1.5-7b,1,0.0195,0.0,0.58,0.0,0.5995,0.0,MATH Competition
snowflake/snowflake-arctic-instruct,1,0.0127,0.0,0.58,0.0,0.5927,0.0,MATH Competition
upstage/solar-pro-241126,1,0.0933,0.0,0.52,0.0,0.6133,0.0,MATH Competition
writer/palmyra-x-v2,1,0.0524,0.0,0.7,0.0,0.6476,0.0,MATH Competition
