model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
open-llm-leaderboard/details_logicker__SkkuDataScienceGlobal-10.7b,1,0.0871,0.0,0.58,0.0,0.4929,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_fblgit__UNA-POLAR-10.7B-InstructMath-v2,1,0.0729,0.0,0.58,0.0,0.5071,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_qblocks__mistral_7b_DolphinCoder,1,0.1451,0.0,0.56,0.0,0.4149,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_FelixChao__vicuna-33b-coder,1,0.0909,0.0,0.52,0.0,0.4291,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_defog__sqlcoder-34b-alpha,1,0.0265,0.0,0.36,0.0,0.3865,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_OpenBuddy__openbuddy-deepseekcoder-33b-v16.1-32k,1,0.0569,0.0,0.28,0.0,0.3369,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_deepseek-ai__deepseek-coder-6.7b-instruct,1,0.0791,0.0,0.24,0.0,0.3191,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_glaiveai__glaive-coder-7b,1,0.0285,0.0,0.28,0.0,0.3085,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_WizardLM__WizardCoder-15B-V1.0,1,0.0037,0.0,0.28,0.0,0.2837,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_GeorgiaTechResearchInstitute__starcoder-gpteacher-code-instruct,1,0.126,0.0,0.14,0.0,0.266,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_deepseek-ai__deepseek-coder-1.3b-instruct,1,0.0447,0.0,0.2,0.0,0.2447,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_bigcode__tiny_starcoder_py,1,0.1224,0.0,0.14,0.0,0.2624,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_AdaptLLM__law-chat,1,0.0206,0.0,0.4,0.0,0.3794,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_rombodawg__Leaderboard-killer-MoE_4x7b,1,0.1,0.0,0.6,0.0,0.5,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_BAAI__Aquila2-34B,1,0.0708,0.0,0.78,0.0,0.7092,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_AA051611__limb,1,0.0316,0.0,0.56,0.0,0.5284,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_CallComply__zephyr-7b-beta-128k,1,0.038,0.0,0.46,0.0,0.422,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_macadeliccc__laser-dolphin-mixtral-2x7b-dpo,1,0.0496,0.0,0.5,0.0,0.4504,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_Weyaxi__Helion-4x34B,1,0.0217,0.0,0.66,0.0,0.6383,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_cloudyu__Yi-34Bx3-MoE-90B,1,0.0383,0.0,0.6,0.0,0.6383,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_CallComply__Starling-LM-11B-alpha,1,0.0403,0.0,0.48,0.0,0.4397,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_charlesdedampierre__TopicNeuralHermes-2.5-Mistral-7B,1,0.0658,0.0,0.58,0.0,0.5142,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_Pierre-obi__Mistral_solar-slerp,1,0.0479,0.0,0.36,0.0,0.3121,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_rishiraj__oswald-7b,1,0.1,0.0,0.6,0.0,0.5,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_AA051611__A0110,1,0.0264,0.0,0.58,0.0,0.6064,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_cognitivecomputations__yayi2-30b-llama,1,0.0252,0.0,0.66,0.0,0.6348,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_Sao10K__Sensualize-Mixtral-bf16,1,0.0445,0.0,0.58,0.0,0.5355,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_Weyaxi__MetaMath-OpenHermes-2.5-neural-chat-v3-3-Slerp,1,0.0577,0.0,0.54,0.0,0.4823,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_AA051610__A0106,1,0.0451,0.0,0.54,0.0,0.5851,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_mlabonne__NeuralMarcoro14-7B,1,0.0106,0.0,0.5,0.0,0.4894,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_gagan3012__MetaModel_moe,1,0.1035,0.0,0.6,0.0,0.4965,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_Neuronovo__neuronovo-7B-v0.1,1,0.0658,0.0,0.58,0.0,0.5142,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_ewqr2130__mistral-se-inst-ppo,1,0.0545,0.0,0.48,0.0,0.4255,0.0,harness_hendrycksTest_professional_accounting_5
open-llm-leaderboard/details_chargoddard__mixtralmerge-8x7B-rebalanced-test,1,0.0974,0.0,0.64,0.0,0.5426,0.0,harness_hendrycksTest_professional_accounting_5
