model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-large-preview,1,0.106,0.0,0.64,0.0,0.746,0.0
ai21/j2-grande,1,0.0136,0.0,0.08,0.0,0.0664,0.0
ai21/jamba-1.5-large,1,0.0563,0.0,0.8,0.0,0.7437,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.0939,0.0,0.92,0.0,0.8261,0.0
anthropic/claude-instant-1.2,1,0.0292,0.0,0.52,0.0,0.5492,0.0
anthropic/claude-v1.3,1,0.0018,0.0,0.6,0.0,0.6018,0.0
google/gemini-1.5-flash-002,1,0.0309,0.0,0.96,0.0,0.9291,0.0
google/gemini-1.5-pro-001,1,0.0627,0.0,0.8,0.0,0.8627,0.0
google/gemini-1.5-pro-002,1,0.0664,0.0,1.0,0.0,0.9336,0.0
google/gemma-2-27b-it,1,0.0128,0.0,0.8,0.0,0.7872,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0089,0.0,0.76,0.0,0.7689,0.0
microsoft/phi-2,1,0.0335,0.0,0.28,0.0,0.3135,0.0
microsoft/phi-3-medium-4k-instruct,1,0.1001,0.0,0.52,0.0,0.6201,0.0
mistralai/mistral-7b-instruct-v0.3,1,0.0918,0.0,0.24,0.0,0.3318,0.0
mistralai/mistral-large-2402,1,0.0741,0.0,0.72,0.0,0.7941,0.0
mistralai/mistral-small-2402,1,0.0134,0.0,0.68,0.0,0.6934,0.0
mistralai/open-mistral-nemo-2407,1,0.1192,0.0,0.84,0.0,0.7208,0.0
qwen/qwen2-72b-instruct,1,0.0962,0.0,0.92,0.0,0.8238,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0273,0.0,0.84,0.0,0.8673,0.0
snowflake/snowflake-arctic-instruct,1,0.0327,0.0,0.56,0.0,0.5927,0.0
upstage/solar-pro-241126,1,0.1067,0.0,0.72,0.0,0.6133,0.0
writer/palmyra-x-v3,1,0.0265,0.0,0.8,0.0,0.7735,0.0
