model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
open-llm-leaderboard/details_SanjiWatsuki__neural-chat-7b-v3-3-wizardmath-dare-me,1,0.2122,0.0,0.56,0.0,0.7722,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_rameshm__llama-2-13b-mathgpt-v4,1,0.0412,0.0,0.52,0.0,0.5612,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_defog__sqlcoder-34b-alpha,1,0.0069,0.0,0.72,0.0,0.7131,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_OpenBuddy__openbuddy-deepseekcoder-33b-v16.1-32k,1,0.0116,0.0,0.52,0.0,0.5316,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_uukuguy__speechless-coder-ds-6.7b,1,0.054,0.0,0.4,0.0,0.346,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_WizardLM__WizardCoder-15B-V1.0,1,0.0154,0.0,0.28,0.0,0.2954,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_LoupGarou__WizardCoder-Guanaco-15B-V1.1,1,0.0427,0.0,0.24,0.0,0.2827,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_deepseek-ai__deepseek-coder-1.3b-instruct,1,0.028,0.0,0.28,0.0,0.308,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_ceadar-ie__FinanceConnect-13B,1,0.0435,0.0,0.64,0.0,0.6835,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_moreh__MoMo-70B-lora-1.8.6-DPO,1,0.0086,0.0,0.92,0.0,0.9114,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_deepseek-ai__deepseek-moe-16b-base,1,0.0518,0.0,0.56,0.0,0.6118,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_BAAI__Aquila2-34B,1,0.1387,0.0,0.76,0.0,0.8987,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_AA051611__limb,1,0.0781,0.0,0.96,0.0,0.8819,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_PSanni__MPOMixtral-8x7B-Instruct-v0.1,1,0.0424,0.0,0.92,0.0,0.8776,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_HenryJJ__dolphin-2.6-mistral-7b-dpo-orca-v3,1,0.0122,0.0,0.76,0.0,0.7722,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_Weyaxi__Helion-4x34B,1,0.0528,0.0,0.96,0.0,0.9072,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_elyza__ELYZA-japanese-Llama-2-13b-instruct,1,0.0427,0.0,0.76,0.0,0.7173,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_rishiraj__oswald-2x7b,1,0.0101,0.0,0.8,0.0,0.8101,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_umd-zhou-lab__recycled-wizardlm-7b-v2.0,1,0.1171,0.0,0.52,0.0,0.6371,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_osanseviero__mistral-instruct-frankenmerge,1,0.0353,0.0,0.72,0.0,0.7553,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_Delcos__Velara-11B-V2,1,0.067,0.0,0.76,0.0,0.827,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_Sao10K__Sensualize-Mixtral-bf16,1,0.0781,0.0,0.96,0.0,0.8819,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_chargoddard__mistral-11b-slimorca,1,0.1048,0.0,0.68,0.0,0.7848,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_Weyaxi__MetaMath-OpenHermes-2.5-neural-chat-v3-3-Slerp,1,0.011,0.0,0.8,0.0,0.789,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_AA051610__A0106,1,0.0613,0.0,0.96,0.0,0.8987,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_jilp00__Hermes-2-SOLAR-10.7B-Symbolic,1,0.0165,0.0,0.84,0.0,0.8565,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-exp2-0.1,1,0.0613,0.0,0.96,0.0,0.8987,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_UCLA-AGI__test,1,0.0479,0.0,0.72,0.0,0.7679,0.0,harness_hendrycksTest_high_school_world_history_5
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-0.4,1,0.0613,0.0,0.96,0.0,0.8987,0.0,harness_hendrycksTest_high_school_world_history_5
