model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-large-preview,1,0.01,0.0,0.7,0.0,0.69,0.0,GSM8K-Lite
AlephAlpha/luminous-supreme,1,0.023,0.0,0.16,0.0,0.137,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.03,0.0,0.7,0.0,0.67,0.0,GSM8K-Lite
amazon/nova-lite-v1:0,1,0.091,0.0,0.92,0.0,0.829,0.0,GSM8K-Lite
anthropic/claude-2.1,1,0.016,0.0,0.62,0.0,0.604,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20240620,1,0.029,0.0,0.92,0.0,0.949,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.004,0.0,0.96,0.0,0.956,0.0,GSM8K-Lite
google/gemma-2-27b-it,1,0.072,0.0,0.74,0.0,0.812,0.0,GSM8K-Lite
google/gemma-2-9b-it,1,0.058,0.0,0.82,0.0,0.762,0.0,GSM8K-Lite
google/text-bison@001,1,0.03,0.0,0.64,0.0,0.61,0.0,GSM8K-Lite
meta/llama-2-70b,1,0.013,0.0,0.58,0.0,0.567,0.0,GSM8K-Lite
meta/llama-3.1-405b-instruct-turbo,1,0.009,0.0,0.94,0.0,0.949,0.0,GSM8K-Lite
microsoft/phi-2,1,0.039,0.0,0.62,0.0,0.581,0.0,GSM8K-Lite
mistralai/mistral-7b-v0.1,1,0.023,0.0,0.4,0.0,0.377,0.0,GSM8K-Lite
openai/gpt-4-0613,1,0.032,0.0,0.9,0.0,0.932,0.0,GSM8K-Lite
openai/gpt-4-1106-preview,1,0.072,0.0,0.74,0.0,0.668,0.0,GSM8K-Lite
qwen/qwen1.5-110b-chat,1,0.035,0.0,0.78,0.0,0.815,0.0,GSM8K-Lite
qwen/qwen2.5-7b-instruct-turbo,1,0.03,0.0,0.8,0.0,0.83,0.0,GSM8K-Lite
snowflake/snowflake-arctic-instruct,1,0.092,0.0,0.86,0.0,0.768,0.0,GSM8K-Lite
tiiuae/falcon-7b,1,0.035,0.0,0.02,0.0,0.055,0.0,GSM8K-Lite
writer/palmyra-x-004,1,0.035,0.0,0.94,0.0,0.905,0.0,GSM8K-Lite
writer/palmyra-x-v2,1,0.085,0.0,0.82,0.0,0.735,0.0,GSM8K-Lite
01-ai/yi-large-preview,1,0.0098,0.0,0.1699,0.0,0.1601,0.0,WMT-14 Translation
AlephAlpha/luminous-supreme,1,0.014,0.0,0.1072,0.0,0.0932,0.0,WMT-14 Translation
ai21/jamba-instruct,1,0.0101,0.0,0.1582,0.0,0.148,0.0,WMT-14 Translation
amazon/nova-lite-v1:0,1,0.0407,0.0,0.222,0.0,0.1812,0.0,WMT-14 Translation
anthropic/claude-2.1,1,0.002,0.0,0.184,0.0,0.1819,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20240620,1,0.0301,0.0,0.1749,0.0,0.205,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20241022,1,0.0049,0.0,0.1974,0.0,0.2023,0.0,WMT-14 Translation
google/gemma-2-27b-it,1,0.0078,0.0,0.1839,0.0,0.1917,0.0,WMT-14 Translation
google/gemma-2-9b-it,1,0.0083,0.0,0.1912,0.0,0.1828,0.0,WMT-14 Translation
google/text-bison@001,1,0.0234,0.0,0.1873,0.0,0.2108,0.0,WMT-14 Translation
meta/llama-2-70b,1,0.0027,0.0,0.1747,0.0,0.1774,0.0,WMT-14 Translation
meta/llama-3.1-405b-instruct-turbo,1,0.0028,0.0,0.2062,0.0,0.209,0.0,WMT-14 Translation
microsoft/phi-2,1,0.0011,0.0,0.0382,0.0,0.037,0.0,WMT-14 Translation
mistralai/mistral-7b-v0.1,1,0.016,0.0,0.162,0.0,0.146,0.0,WMT-14 Translation
openai/gpt-4-0613,1,0.0163,0.0,0.1726,0.0,0.1889,0.0,WMT-14 Translation
openai/gpt-4-1106-preview,1,0.0047,0.0,0.1863,0.0,0.1816,0.0,WMT-14 Translation
