model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
open-llm-leaderboard/details_glaiveai__glaive-coder-7b,1,0.0359,0.0,0.32,0.0,0.3559,0.0
open-llm-leaderboard/details_zhengr__MixTAO-7Bx2-MoE-DPO,1,0.0805,0.0,0.56,0.0,0.6405,0.0
open-llm-leaderboard/details_alignment-handbook__zephyr-7b-sft-full,1,0.0224,0.0,0.57,0.0,0.5924,0.0
open-llm-leaderboard/details_BAAI__Aquila2-34B,1,0.119,0.0,0.65,0.0,0.769,0.0
open-llm-leaderboard/details_flemmingmiguel__Distilled-HermesChat-7B,1,0.0405,0.0,0.6,0.0,0.6405,0.0
open-llm-leaderboard/details_rishiraj__oswald-7b,1,0.0506,0.0,0.59,0.0,0.6406,0.0
open-llm-leaderboard/details_AA051611__A0110,1,0.0274,0.0,0.77,0.0,0.7426,0.0
open-llm-leaderboard/details_rishiraj__oswald-2x7b,1,0.0568,0.0,0.58,0.0,0.6368,0.0
open-llm-leaderboard/details_Delcos__Velara-11B-V2,1,0.0168,0.0,0.61,0.0,0.6268,0.0
open-llm-leaderboard/details_chargoddard__mistral-11b-slimorca,1,0.0464,0.0,0.58,0.0,0.6264,0.0
open-llm-leaderboard/details_gagan3012__MetaModel_moe,1,0.073,0.0,0.58,0.0,0.653,0.0
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-0.6,1,0.0337,0.0,0.71,0.0,0.7437,0.0
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-0.4,1,0.0354,0.0,0.71,0.0,0.7454,0.0
open-llm-leaderboard/details_jae24__openhermes_dpo_norobot_0201,1,0.0505,0.0,0.56,0.0,0.6105,0.0
open-llm-leaderboard/details_dfurman__Mistral-7B-Instruct-v0.2,1,0.0687,0.0,0.52,0.0,0.5887,0.0
open-llm-leaderboard/details_jeonsworld__CarbonVillain-en-10.7B-v3,1,0.0739,0.0,0.58,0.0,0.6539,0.0
open-llm-leaderboard/details_spmurrayzzz__Mistral-Syndicate-7B,1,0.0507,0.0,0.54,0.0,0.5907,0.0
open-llm-leaderboard/details_beberik__rawr,1,0.062,0.0,0.57,0.0,0.632,0.0
open-llm-leaderboard/details_Undi95__Mistral-11B-v0.1,1,0.1283,0.0,0.49,0.0,0.6183,0.0
open-llm-leaderboard/details_Sao10K__WinterGoddess-1.4x-70B-L2,1,0.0128,0.0,0.73,0.0,0.7172,0.0
open-llm-leaderboard/details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct,1,0.0749,0.0,0.63,0.0,0.7049,0.0
open-llm-leaderboard/details_Sao10K__Frostwind-10.7B-v1,1,0.0514,0.0,0.58,0.0,0.6314,0.0
open-llm-leaderboard/details_KnutJaegersberg__Walter-Mistral-7B,1,0.0602,0.0,0.51,0.0,0.5702,0.0
open-llm-leaderboard/details_mistralai__Mixtral-8x7B-v0.1,1,0.0137,0.0,0.69,0.0,0.7037,0.0
open-llm-leaderboard/details_perlthoughts__Chupacabra-7B-v2.03,1,0.0504,0.0,0.57,0.0,0.6204,0.0
open-llm-leaderboard/details_kyujinpy__PlatYi-34B-200k-Q-FastChat,1,0.056,0.0,0.72,0.0,0.776,0.0
open-llm-leaderboard/details_bongchoi__MoMo-70B-LoRA-V1.1,1,0.1118,0.0,0.55,0.0,0.6618,0.0
open-llm-leaderboard/details_haoranxu__ALMA-13B,1,0.0727,0.0,0.42,0.0,0.4927,0.0
open-llm-leaderboard/details_WebraftAI__synapsellm-7b-mistral-v0.4-preview3,1,0.0899,0.0,0.43,0.0,0.5199,0.0
open-llm-leaderboard/details_Mihaiii__Pallas-0.2,1,0.0194,0.0,0.74,0.0,0.7594,0.0
open-llm-leaderboard/details_adamo1139__Yi-34B-AEZAKMI-v1,1,0.0052,0.0,0.75,0.0,0.7448,0.0
open-llm-leaderboard/details_euclaise__Ferret-7B,1,0.0375,0.0,0.55,0.0,0.5875,0.0
open-llm-leaderboard/details_PeanutJar__Mistral-v0.1-PeanutButter-v0.0.2-7B,1,0.0878,0.0,0.54,0.0,0.6278,0.0
open-llm-leaderboard/details_Sao10K__Euryale-L2-70B,1,0.0161,0.0,0.7,0.0,0.6839,0.0
open-llm-leaderboard/details_DopeorNope__LaOT,1,0.0663,0.0,0.43,0.0,0.4963,0.0
open-llm-leaderboard/details_KnutJaegersberg__deacon-13b,1,0.083,0.0,0.46,0.0,0.543,0.0
open-llm-leaderboard/details_PocketDoc__Dans-RetroRodeo-13b,1,0.0339,0.0,0.45,0.0,0.4839,0.0
open-llm-leaderboard/details_PygmalionAI__pygmalion-2-13b,1,0.0572,0.0,0.5,0.0,0.5572,0.0
open-llm-leaderboard/details_maximuslee07__llama-2-7b-rockwell-final,1,0.0118,0.0,0.48,0.0,0.4682,0.0
open-llm-leaderboard/details_TheBloke__robin-65b-v2-fp16,1,0.039,0.0,0.58,0.0,0.619,0.0
open-llm-leaderboard/details_Undi95__Emerald-13B,1,0.035,0.0,0.52,0.0,0.555,0.0
open-llm-leaderboard/details_TheBloke__koala-13B-HF,1,0.0674,0.0,0.38,0.0,0.4474,0.0
open-llm-leaderboard/details_heegyu__RedTulu-Uncensored-3B-0719,1,0.0588,0.0,0.24,0.0,0.2988,0.0
open-llm-leaderboard/details_Undi95__Nous-Hermes-13B-Code,1,0.0856,0.0,0.46,0.0,0.5456,0.0
open-llm-leaderboard/details_huggingface__llama-30b,1,0.0133,0.0,0.57,0.0,0.5833,0.0
open-llm-leaderboard/details_Aspik101__trurl-2-13b-pl-instruct_unload,1,0.0158,0.0,0.77,0.0,0.7858,0.0
open-llm-leaderboard/details_NobodyExistsOnTheInternet__GiftedConvo13bLoraNoEconsE4,1,0.0709,0.0,0.47,0.0,0.5409,0.0
open-llm-leaderboard/details_OpenBuddyEA__openbuddy-llama-30b-v7.1-bf16,1,0.0537,0.0,0.63,0.0,0.5763,0.0
open-llm-leaderboard/details_lilloukas__Platypus-30B,1,0.0341,0.0,0.61,0.0,0.6441,0.0
open-llm-leaderboard/details_rombodawg__LosslessMegaCoder-llama2-7b-mini,1,0.0585,0.0,0.43,0.0,0.4885,0.0
