model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-supreme,1,0.0232,0.0,0.5,0.0,0.4768,0.0,LegalBench
ai21/jamba-1.5-mini,1,0.055,0.0,0.3696,0.0,0.4245,0.0,LegalBench
allenai/olmo-7b,1,0.0147,0.0,0.3913,0.0,0.3766,0.0,LegalBench
anthropic/claude-2.0,1,0.01,0.0,0.5435,0.0,0.5335,0.0,LegalBench
anthropic/claude-3-5-haiku-20241022,1,0.1424,0.0,0.7174,0.0,0.575,0.0,LegalBench
anthropic/claude-3-5-sonnet-20241022,1,0.0852,0.0,0.6304,0.0,0.5452,0.0,LegalBench
cohere/command-r-plus,1,0.0537,0.0,0.6957,0.0,0.6419,0.0,LegalBench
databricks/dbrx-instruct,1,0.0535,0.0,0.4565,0.0,0.403,0.0,LegalBench
deepseek-ai/deepseek-v3,1,0.1041,0.0,0.7391,0.0,0.6351,0.0,LegalBench
google/gemini-1.5-flash-001,1,0.0852,0.0,0.6875,0.0,0.6023,0.0,LegalBench
google/gemini-1.5-pro-001,1,0.0811,0.0,0.7826,0.0,0.7015,0.0,LegalBench
google/gemini-1.5-pro-002,1,0.0638,0.0,0.7609,0.0,0.6971,0.0,LegalBench
google/gemma-2-9b-it,1,0.0215,0.0,0.5217,0.0,0.5432,0.0,LegalBench
google/gemma-7b,1,0.0662,0.0,0.6304,0.0,0.5642,0.0,LegalBench
google/text-bison@001,1,0.1063,0.0,0.6739,0.0,0.5677,0.0,LegalBench
meta/llama-65b,1,0.0606,0.0,0.4783,0.0,0.4177,0.0,LegalBench
openai/gpt-4-0613,1,0.0554,0.0,0.7174,0.0,0.6619,0.0,LegalBench
openai/gpt-4o-2024-08-06,1,0.1131,0.0,0.7609,0.0,0.6478,0.0,LegalBench
qwen/qwen1.5-7b,1,0.0303,0.0,0.6087,0.0,0.5784,0.0,LegalBench
snowflake/snowflake-arctic-instruct,1,0.0266,0.0,0.587,0.0,0.5603,0.0,LegalBench
upstage/solar-pro-241126,1,0.0674,0.0,0.6957,0.0,0.6282,0.0,LegalBench
writer/palmyra-x-v2,1,0.011,0.0,0.587,0.0,0.576,0.0,LegalBench
AlephAlpha/luminous-supreme,1,0.0201,0.0,0.06,0.0,0.0801,0.0,MATH Competition
ai21/jamba-1.5-mini,1,0.0905,0.0,0.42,0.0,0.3295,0.0,MATH Competition
allenai/olmo-7b,1,0.0166,0.0,0.02,0.0,0.0366,0.0,MATH Competition
anthropic/claude-2.0,1,0.0813,0.0,0.58,0.0,0.6613,0.0,MATH Competition
anthropic/claude-3-5-haiku-20241022,1,0.0193,0.0,0.88,0.0,0.8993,0.0,MATH Competition
anthropic/claude-3-5-sonnet-20241022,1,0.0045,0.0,0.92,0.0,0.9245,0.0,MATH Competition
cohere/command-r-plus,1,0.0223,0.0,0.48,0.0,0.4577,0.0,MATH Competition
databricks/dbrx-instruct,1,0.0198,0.0,0.28,0.0,0.2998,0.0,MATH Competition
deepseek-ai/deepseek-v3,1,0.0109,0.0,0.94,0.0,0.9291,0.0,MATH Competition
google/gemini-1.5-flash-001,1,0.0128,0.0,0.8,0.0,0.7872,0.0,MATH Competition
google/gemini-1.5-pro-001,1,0.0373,0.0,0.9,0.0,0.8627,0.0,MATH Competition
google/gemini-1.5-pro-002,1,0.0336,0.0,0.9,0.0,0.9336,0.0,MATH Competition
google/gemma-2-9b-it,1,0.0089,0.0,0.76,0.0,0.7689,0.0,MATH Competition
google/gemma-7b,1,0.0348,0.0,0.6,0.0,0.5652,0.0,MATH Competition
google/text-bison@001,1,0.0216,0.0,0.42,0.0,0.4416,0.0,MATH Competition
meta/llama-65b,1,0.0181,0.0,0.3,0.0,0.3181,0.0,MATH Competition
openai/gpt-4-0613,1,0.0402,0.0,0.88,0.0,0.8398,0.0,MATH Competition
openai/gpt-4o-2024-08-06,1,0.0387,0.0,0.84,0.0,0.8787,0.0,MATH Competition
qwen/qwen1.5-7b,1,0.0195,0.0,0.58,0.0,0.5995,0.0,MATH Competition
snowflake/snowflake-arctic-instruct,1,0.0727,0.0,0.52,0.0,0.5927,0.0,MATH Competition
upstage/solar-pro-241126,1,0.1267,0.0,0.74,0.0,0.6133,0.0,MATH Competition
writer/palmyra-x-v2,1,0.0276,0.0,0.62,0.0,0.6476,0.0,MATH Competition
AlephAlpha/luminous-supreme,1,0.0034,0.0,0.3,0.0,0.3034,0.0,MMLU-Lite
ai21/jamba-1.5-mini,1,0.0415,0.0,0.62,0.0,0.5785,0.0,MMLU-Lite
allenai/olmo-7b,1,0.0219,0.0,0.32,0.0,0.2981,0.0,MMLU-Lite
anthropic/claude-2.0,1,0.038,0.0,0.68,0.0,0.642,0.0,MMLU-Lite
anthropic/claude-3-5-haiku-20241022,1,0.0667,0.0,0.6,0.0,0.6667,0.0,MMLU-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.0487,0.0,0.86,0.0,0.8113,0.0,MMLU-Lite
cohere/command-r-plus,1,0.0632,0.0,0.54,0.0,0.6032,0.0,MMLU-Lite
databricks/dbrx-instruct,1,0.002,0.0,0.64,0.0,0.642,0.0,MMLU-Lite
deepseek-ai/deepseek-v3,1,0.0678,0.0,0.74,0.0,0.8078,0.0,MMLU-Lite
google/gemini-1.5-flash-001,1,0.0381,0.0,0.74,0.0,0.7019,0.0,MMLU-Lite
google/gemini-1.5-pro-001,1,0.044,0.0,0.82,0.0,0.776,0.0,MMLU-Lite
google/gemini-1.5-pro-002,1,0.0646,0.0,0.86,0.0,0.7954,0.0,MMLU-Lite
google/gemma-2-9b-it,1,0.0273,0.0,0.62,0.0,0.6473,0.0,MMLU-Lite
google/gemma-7b,1,0.1009,0.0,0.66,0.0,0.5591,0.0,MMLU-Lite
google/text-bison@001,1,0.0351,0.0,0.64,0.0,0.6049,0.0,MMLU-Lite
meta/llama-65b,1,0.0415,0.0,0.62,0.0,0.5785,0.0,MMLU-Lite
openai/gpt-4-0613,1,0.0628,0.0,0.8,0.0,0.7372,0.0,MMLU-Lite
openai/gpt-4o-2024-08-06,1,0.014,0.0,0.76,0.0,0.746,0.0,MMLU-Lite
qwen/qwen1.5-7b,1,0.0809,0.0,0.64,0.0,0.5591,0.0,MMLU-Lite
snowflake/snowflake-arctic-instruct,1,0.0468,0.0,0.62,0.0,0.5732,0.0,MMLU-Lite
upstage/solar-pro-241126,1,0.0251,0.0,0.72,0.0,0.6949,0.0,MMLU-Lite
writer/palmyra-x-v2,1,0.0757,0.0,0.7,0.0,0.6243,0.0,MMLU-Lite
