model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0966,0.0,0.68,0.0,0.5834,0.0
ai21/j1-grande-v2-beta,1,0.0348,0.0,0.8933,0.0,0.8585,0.0
ai21/j1-jumbo,1,0.0019,0.0,0.8667,0.0,0.8686,0.0
ai21/j2-large,1,0.0082,0.0,0.8667,0.0,0.8585,0.0
anthropic/stanford-online-all-v4-s3,1,0.1104,0.0,0.5467,0.0,0.657,0.0
cohere/command-xlarge-beta,1,0.0477,0.0,0.5733,0.0,0.5256,0.0
cohere/xlarge-20221108,1,0.0238,0.0,0.8267,0.0,0.8029,0.0
lmsys/vicuna-7b-v1.3,1,0.0135,0.0,0.8667,0.0,0.8801,0.0
microsoft/TNLGv2_530B,1,0.0154,0.0,0.8933,0.0,0.878,0.0
microsoft/TNLGv2_7B,1,0.084,0.0,0.64,0.0,0.556,0.0
mosaicml/mpt-30b,1,0.0128,0.0,0.9067,0.0,0.8939,0.0
openai/text-babbage-001,1,0.0443,0.0,0.84,0.0,0.7957,0.0
openai/text-davinci-003,1,0.0066,0.0,0.92,0.0,0.9134,0.0
together/bloom,1,0.0251,0.0,0.9067,0.0,0.8816,0.0
together/opt-175b,1,0.0233,0.0,0.1333,0.0,0.1567,0.0
together/redpajama-incite-base-3b-v1,1,0.0542,0.0,0.2533,0.0,0.3076,0.0
writer/palmyra-x,1,0.0065,0.0,0.9733,0.0,0.9668,0.0
