model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-large-preview,1,0.01,0.0,0.7,0.0,0.69,0.0,GSM8K-Lite
AlephAlpha/luminous-supreme,1,0.043,0.0,0.18,0.0,0.137,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.05,0.0,0.62,0.0,0.67,0.0,GSM8K-Lite
amazon/nova-lite-v1:0,1,0.109,0.0,0.72,0.0,0.829,0.0,GSM8K-Lite
anthropic/claude-2.1,1,0.064,0.0,0.54,0.0,0.604,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20240620,1,0.009,0.0,0.94,0.0,0.949,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.016,0.0,0.94,0.0,0.956,0.0,GSM8K-Lite
google/gemma-2-27b-it,1,0.068,0.0,0.88,0.0,0.812,0.0,GSM8K-Lite
google/gemma-2-9b-it,1,0.042,0.0,0.72,0.0,0.762,0.0,GSM8K-Lite
google/text-bison@001,1,0.01,0.0,0.6,0.0,0.61,0.0,GSM8K-Lite
meta/llama-2-70b,1,0.007,0.0,0.56,0.0,0.567,0.0,GSM8K-Lite
meta/llama-3.1-405b-instruct-turbo,1,0.011,0.0,0.96,0.0,0.949,0.0,GSM8K-Lite
microsoft/phi-2,1,0.039,0.0,0.62,0.0,0.581,0.0,GSM8K-Lite
mistralai/mistral-7b-v0.1,1,0.077,0.0,0.3,0.0,0.377,0.0,GSM8K-Lite
openai/gpt-4-0613,1,0.032,0.0,0.9,0.0,0.932,0.0,GSM8K-Lite
openai/gpt-4-1106-preview,1,0.048,0.0,0.62,0.0,0.668,0.0,GSM8K-Lite
qwen/qwen1.5-110b-chat,1,0.105,0.0,0.92,0.0,0.815,0.0,GSM8K-Lite
qwen/qwen2.5-7b-instruct-turbo,1,0.03,0.0,0.86,0.0,0.83,0.0,GSM8K-Lite
snowflake/snowflake-arctic-instruct,1,0.048,0.0,0.72,0.0,0.768,0.0,GSM8K-Lite
tiiuae/falcon-7b,1,0.055,0.0,0.0,0.0,0.055,0.0,GSM8K-Lite
writer/palmyra-x-004,1,0.025,0.0,0.88,0.0,0.905,0.0,GSM8K-Lite
writer/palmyra-x-v2,1,0.015,0.0,0.72,0.0,0.735,0.0,GSM8K-Lite
