model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
open-llm-leaderboard/details_alignment-handbook__zephyr-7b-sft-full,1,0.0076,0.0,0.4247,0.0,0.4171,0.0
open-llm-leaderboard/details_LoSboccacc__orthogonal-2x7B-base,1,0.0033,0.0,0.6633,0.0,0.66,0.0
open-llm-leaderboard/details_deepseek-ai__deepseek-moe-16b-base,1,0.0133,0.0,0.3475,0.0,0.3608,0.0
open-llm-leaderboard/details_bhavinjawade__SOLAR-10B-Nector-DPO-Jawade,1,0.0108,0.0,0.6985,0.0,0.7092,0.0
open-llm-leaderboard/details_huangyt__Mistral-7B-v0.1-Open-Platypus_2.5w-r16-gate_up_down,1,0.0239,0.0,0.4783,0.0,0.4544,0.0
open-llm-leaderboard/details_HenryJJ__dolphin-2.6-mistral-7b-dpo-orca-v3,1,0.0035,0.0,0.6164,0.0,0.6129,0.0
open-llm-leaderboard/details_CallComply__Starling-LM-11B-alpha,1,0.0126,0.0,0.4279,0.0,0.4153,0.0
open-llm-leaderboard/details_flemmingmiguel__NeuDist-Ro-7B,1,0.0014,0.0,0.6479,0.0,0.6493,0.0
open-llm-leaderboard/details_Unbabel__TowerInstruct-7B-v0.1,1,0.0173,0.0,0.4432,0.0,0.4259,0.0
open-llm-leaderboard/details_superlazycoder__NeuralPipe-7B-slerp,1,0.0033,0.0,0.6017,0.0,0.5984,0.0
open-llm-leaderboard/details_AA051611__A0110,1,0.0061,0.0,0.58,0.0,0.586,0.0
open-llm-leaderboard/details_rishiraj__oswald-2x7b,1,0.0203,0.0,0.621,0.0,0.6006,0.0
open-llm-leaderboard/details_osanseviero__mistral-instruct-frankenmerge,1,0.0582,0.0,0.7229,0.0,0.6648,0.0
open-llm-leaderboard/details_cognitivecomputations__yayi2-30b-llama,1,0.0064,0.0,0.4844,0.0,0.4908,0.0
open-llm-leaderboard/details_Sao10K__Sensualize-Mixtral-bf16,1,0.003,0.0,0.5448,0.0,0.5417,0.0
open-llm-leaderboard/details_chargoddard__mistral-11b-slimorca,1,0.0307,0.0,0.5773,0.0,0.5466,0.0
open-llm-leaderboard/details_Weyaxi__MetaMath-OpenHermes-2.5-neural-chat-v3-3-Slerp,1,0.0176,0.0,0.569,0.0,0.5514,0.0
open-llm-leaderboard/details_AA051610__A0106,1,0.0,0.0,0.5782,0.0,0.5782,0.0
open-llm-leaderboard/details_Neuronovo__neuronovo-7B-v0.1,1,0.0136,0.0,0.5531,0.0,0.5395,0.0
open-llm-leaderboard/details_shadowml__Daredevil-7B,1,0.0043,0.0,0.6451,0.0,0.6409,0.0
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-0.6,1,0.0202,0.0,0.5236,0.0,0.5439,0.0
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-exp2-0.1,1,0.0277,0.0,0.5247,0.0,0.5524,0.0
open-llm-leaderboard/details_TIGER-Lab__TIGERScore-13B,1,0.0306,0.0,0.3732,0.0,0.4038,0.0
