model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0655,0.0,0.58,0.0,0.6455,0.0,MMLU-Lite
amazon/nova-lite-v1:0,1,0.0349,0.0,0.66,0.0,0.6949,0.0,MMLU-Lite
anthropic/claude-2.1,1,0.0708,0.0,0.58,0.0,0.6508,0.0,MMLU-Lite
anthropic/claude-3-5-haiku-20241022,1,0.0267,0.0,0.64,0.0,0.6667,0.0,MMLU-Lite
anthropic/claude-3-haiku-20240307,1,0.0569,0.0,0.72,0.0,0.6631,0.0,MMLU-Lite
cohere/command-light,1,0.0427,0.0,0.34,0.0,0.3827,0.0,MMLU-Lite
deepseek-ai/deepseek-v3,1,0.0478,0.0,0.76,0.0,0.8078,0.0,MMLU-Lite
google/gemini-1.5-flash-002,1,0.059,0.0,0.62,0.0,0.679,0.0,MMLU-Lite
google/gemini-1.5-pro-001,1,0.096,0.0,0.68,0.0,0.776,0.0,MMLU-Lite
google/gemma-2-27b-it,1,0.0084,0.0,0.66,0.0,0.6684,0.0,MMLU-Lite
google/gemma-2-9b-it,1,0.0273,0.0,0.62,0.0,0.6473,0.0,MMLU-Lite
meta/llama-3.1-70b-instruct-turbo,1,0.0925,0.0,0.62,0.0,0.7125,0.0,MMLU-Lite
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0662,0.0,0.44,0.0,0.5062,0.0,MMLU-Lite
microsoft/phi-3-medium-4k-instruct,1,0.0084,0.0,0.66,0.0,0.6684,0.0,MMLU-Lite
mistralai/mistral-7b-instruct-v0.3,1,0.0697,0.0,0.44,0.0,0.5097,0.0,MMLU-Lite
mistralai/mistral-large-2402,1,0.042,0.0,0.6,0.0,0.642,0.0,MMLU-Lite
mistralai/mistral-small-2402,1,0.0144,0.0,0.58,0.0,0.5944,0.0,MMLU-Lite
mistralai/open-mistral-nemo-2407,1,0.0396,0.0,0.56,0.0,0.5996,0.0,MMLU-Lite
openai/text-davinci-002,1,0.0261,0.0,0.54,0.0,0.5661,0.0,MMLU-Lite
qwen/qwen1.5-7b,1,0.0191,0.0,0.54,0.0,0.5591,0.0,MMLU-Lite
snowflake/snowflake-arctic-instruct,1,0.0132,0.0,0.56,0.0,0.5732,0.0,MMLU-Lite
writer/palmyra-x-v3,1,0.0237,0.0,0.68,0.0,0.7037,0.0,MMLU-Lite
