model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0771,0.0,0.36,0.0,0.4371,0.0,MATH Competition
01-ai/yi-large-preview,1,0.034,0.0,0.78,0.0,0.746,0.0,MATH Competition
AlephAlpha/luminous-supreme,1,0.0201,0.0,0.06,0.0,0.0801,0.0,MATH Competition
ai21/j2-grande,1,0.0264,0.0,0.04,0.0,0.0664,0.0,MATH Competition
ai21/jamba-1.5-mini,1,0.0105,0.0,0.34,0.0,0.3295,0.0,MATH Competition
amazon/nova-pro-v1:0,1,0.0219,0.0,0.88,0.0,0.8581,0.0,MATH Competition
anthropic/claude-3-sonnet-20240229,1,0.113,0.0,0.2,0.0,0.087,0.0,MATH Competition
cohere/command-r-plus,1,0.1377,0.0,0.32,0.0,0.4577,0.0,MATH Competition
cohere/command,1,0.0946,0.0,0.36,0.0,0.2654,0.0,MATH Competition
google/gemini-1.0-pro-002,1,0.0838,0.0,0.8,0.0,0.7162,0.0,MATH Competition
google/gemini-1.5-pro-002,1,0.0064,0.0,0.94,0.0,0.9336,0.0,MATH Competition
meta/llama-2-7b,1,0.037,0.0,0.14,0.0,0.103,0.0,MATH Competition
microsoft/phi-2,1,0.1065,0.0,0.42,0.0,0.3135,0.0,MATH Competition
microsoft/phi-3-small-8k-instruct,1,0.0129,0.0,0.74,0.0,0.7529,0.0,MATH Competition
mistralai/mistral-7b-instruct-v0.3,1,0.0118,0.0,0.32,0.0,0.3318,0.0,MATH Competition
mistralai/mistral-large-2402,1,0.0659,0.0,0.86,0.0,0.7941,0.0,MATH Competition
mistralai/mistral-large-2407,1,0.0392,0.0,0.76,0.0,0.7208,0.0,MATH Competition
mistralai/open-mistral-nemo-2407,1,0.0208,0.0,0.7,0.0,0.7208,0.0,MATH Competition
openai/gpt-4-1106-preview,1,0.0144,0.0,0.9,0.0,0.8856,0.0,MATH Competition
qwen/qwen1.5-7b,1,0.0395,0.0,0.56,0.0,0.5995,0.0,MATH Competition
qwen/qwen2-72b-instruct,1,0.0762,0.0,0.9,0.0,0.8238,0.0,MATH Competition
writer/palmyra-x-v3,1,0.0065,0.0,0.78,0.0,0.7735,0.0,MATH Competition
01-ai/yi-34b,1,0.0194,0.0,0.1363,0.0,0.1557,0.0,WMT-14 Translation
01-ai/yi-large-preview,1,0.0082,0.0,0.1519,0.0,0.1601,0.0,WMT-14 Translation
AlephAlpha/luminous-supreme,1,0.0013,0.0,0.0945,0.0,0.0932,0.0,WMT-14 Translation
ai21/j2-grande,1,0.0158,0.0,0.1102,0.0,0.0943,0.0,WMT-14 Translation
ai21/jamba-1.5-mini,1,0.0141,0.0,0.1508,0.0,0.1648,0.0,WMT-14 Translation
amazon/nova-pro-v1:0,1,0.0059,0.0,0.1967,0.0,0.2026,0.0,WMT-14 Translation
anthropic/claude-3-sonnet-20240229,1,0.0188,0.0,0.1763,0.0,0.195,0.0,WMT-14 Translation
cohere/command-r-plus,1,0.0145,0.0,0.168,0.0,0.1825,0.0,WMT-14 Translation
cohere/command,1,0.0044,0.0,0.0757,0.0,0.0802,0.0,WMT-14 Translation
google/gemini-1.0-pro-002,1,0.0004,0.0,0.175,0.0,0.1746,0.0,WMT-14 Translation
google/gemini-1.5-pro-002,1,0.0164,0.0,0.1879,0.0,0.2043,0.0,WMT-14 Translation
meta/llama-2-7b,1,0.0194,0.0,0.1111,0.0,0.1305,0.0,WMT-14 Translation
microsoft/phi-2,1,0.0228,0.0,0.0599,0.0,0.037,0.0,WMT-14 Translation
microsoft/phi-3-small-8k-instruct,1,0.0304,0.0,0.1104,0.0,0.1407,0.0,WMT-14 Translation
mistralai/mistral-7b-instruct-v0.3,1,0.0162,0.0,0.1134,0.0,0.1295,0.0,WMT-14 Translation
mistralai/mistral-large-2402,1,0.0166,0.0,0.1472,0.0,0.1639,0.0,WMT-14 Translation
mistralai/mistral-large-2407,1,0.0116,0.0,0.1607,0.0,0.1723,0.0,WMT-14 Translation
mistralai/open-mistral-nemo-2407,1,0.0039,0.0,0.1646,0.0,0.1607,0.0,WMT-14 Translation
openai/gpt-4-1106-preview,1,0.0008,0.0,0.1824,0.0,0.1816,0.0,WMT-14 Translation
qwen/qwen1.5-7b,1,0.0002,0.0,0.142,0.0,0.1422,0.0,WMT-14 Translation
qwen/qwen2-72b-instruct,1,0.0058,0.0,0.1793,0.0,0.1851,0.0,WMT-14 Translation
writer/palmyra-x-v3,1,0.021,0.0,0.2082,0.0,0.2292,0.0,WMT-14 Translation
